Provider ID,Cleanliness,Nurse_com,Doc_com,Staff_responsiveness,Pain_management,Comm_medicine,Discharge_info,Care_transition,Overall_Hos_Rating,Quietness,Recomm_hos,Summary_star,Hospital Name,Address,City,State,County Name,ZIP Code,Phone Number,Hospital Type,Hospital Ownership,County,Unnamed: 0,# Premature Deaths,# Child Deaths,# Infant Deaths,# Limited Access,% Limited Access,# Uninsured Adults,# Uninsured Children,% Uninsured Adults,% Uninsured Children,Household Income,# Not Proficient in English,% Not Proficient in English,Population
50686,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1,4,3,"KAISER FOUNDATION HOSPITAL, RIVERSIDE",10800 MAGNOLIA AVENUE,RIVERSIDE,CA,RIVERSIDE,92505,9513532000,Acute Care Hospitals,Voluntary non-profit - Other,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50688,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,1,2,3,SAINT LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,CA,SANTA CLARA,95020,4088482000,Acute Care Hospitals,Voluntary non-profit - Church,SANTA CLARA,44,10901.0,483.0,620.0,22556.0,1.0,184767.0,23000.0,16.0,5.0,97219.0,175612.0,10.2,1894605.0
50689,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2,3,2,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,CONTRA COSTA,94583,9252759200,Acute Care Hospitals,Proprietary,CONTRA COSTA,8,8697.0,368.0,403.0,28361.0,3.0,116525.0,16487.0,17.0,6.0,80338.0,64530.0,6.4,1111339.0
50690,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2,4,4,KAISER FOUNDATION HOSPITAL-SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,CA,SONOMA,95403,7075714000,Acute Care Hospitals,Voluntary non-profit - Other,SONOMA,50,4392.0,136.0,159.0,18499.0,4.0,62706.0,8655.0,20.0,8.0,66949.0,27539.0,5.9,500292.0
50696,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3,4,3,KECK HOSPITAL OF USC,1500 SAN PABLO ST,LOS ANGELES,CA,LOS ANGELES,90033,3234428656,Acute Care Hospitals,Voluntary non-profit - Other,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50701,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2,2,2,SOUTHWEST HEALTHCARE SYSTEM,25500 MEDICAL CENTER DRIVE,MURRIETA,CA,RIVERSIDE,92562,9516966000,Acute Care Hospitals,Proprietary,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50704,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,2,MISSION COMMUNITY HOSPITAL,14850 ROSCOE BLVD,PANORAMA CITY,CA,LOS ANGELES,91402,8189043100,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50708,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,FRESNO SURGICAL HOSPITAL,6125 NORTH FRESNO ST,FRESNO,CA,FRESNO,93710,5594318000,Acute Care Hospitals,Proprietary,FRESNO,11,8749.0,655.0,763.0,50729.0,5.0,152523.0,19908.0,27.0,7.0,43338.0,110063.0,12.7,965974.0
50709,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,DESERT VALLEY HOSPITAL,16850 BEAR VALLEY RD,VICTORVILLE,CA,SAN BERNARDINO,92395,7602418000,Acute Care Hospitals,Proprietary,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50710,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,FRESNO,93720,5594484500,Acute Care Hospitals,Voluntary non-profit - Private,FRESNO,11,8749.0,655.0,763.0,50729.0,5.0,152523.0,19908.0,27.0,7.0,43338.0,110063.0,12.7,965974.0
50714,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,4,5,4,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,CA,SANTA CRUZ,95065,8314772200,Acute Care Hospitals,Voluntary non-profit - Private,SANTA CRUZ,45,2155.0,82.0,94.0,10587.0,4.0,37641.0,4642.0,22.0,8.0,64257.0,22091.0,8.8,271804.0
50717,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,3.0,1,4,3,LAC/RANCHO LOS AMIGOS NATIONAL REHABILITATION  CTR,7601 EAST IMPERIAL HIGHWAY,DOWNEY,CA,LOS ANGELES,90242,5624017022,Acute Care Hospitals,Government - Local,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50723,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3,4,4,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,1011 BALDWIN PARK BLVD,BALDWIN PARK,CA,LOS ANGELES,91706,6268511011,Acute Care Hospitals,Voluntary non-profit - Other,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50724,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,2,4,3,BAKERSFIELD HEART HOSPITAL,3001 SILLECT AVENUE,BAKERSFIELD,CA,KERN,93308,6613166000,Acute Care Hospitals,Proprietary,KERN,16,8813.0,554.0,673.0,45375.0,5.0,135724.0,20109.0,27.0,8.0,47451.0,86631.0,11.0,874589.0
50726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,STANISLAUS,95355,2095722700,Acute Care Hospitals,Proprietary,STANISLAUS,51,5392.0,321.0,360.0,24816.0,5.0,84340.0,12253.0,27.0,8.0,50917.0,47475.0,9.8,531997.0
50727,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1,1,COMMUNITY HOSPITAL OF LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,CA,LOS ANGELES,90804,5624940600,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50735,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1,2,2,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,WHITTIER,CA,LOS ANGELES,90605,5629453561,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50736,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,1,3,2,MONTEREY PARK HOSPITAL,900 S ATLANTIC BLVD,MONTEREY PARK,CA,LOS ANGELES,91754,6265709000,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50737,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1,2,2,GARFIELD MEDICAL CENTER,525 N GARFIELD AVE,MONTEREY PARK,CA,LOS ANGELES,91754,6265732222,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50738,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2,2,2,GREATER EL MONTE COMMUNITY HOSPITAL,1701 SANTA ANITA AVE,SOUTH EL MONTE,CA,LOS ANGELES,91733,6263507975,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50739,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,2,CENTINELA HOSPITAL MEDICAL CENTER,555 EAST HARDY STREET,INGLEWOOD,CA,LOS ANGELES,90301,3106734660,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50740,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,3,MARINA DEL REY HOSPITAL,4650 LINCOLN BLVD,MARINA DEL REY,CA,LOS ANGELES,90291,3108238911,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50742,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2,1,1,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BOULEVARD,LOS ANGELES,CA,LOS ANGELES,90036,3106575900,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50744,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1,1,2,ANAHEIM GLOBAL MEDICAL CENTER,1025 S ANAHEIM BLVD,ANAHEIM,CA,ORANGE,92805,7145336220,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50745,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2,1,2,CHAPMAN GLOBAL MEDICAL CENTER,2601 E CHAPMAN AVE,ORANGE,CA,ORANGE,92869,7146330011,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50746,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,2,2,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,ORANGE,92705,7149533610,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50747,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,1,1,SOUTH COAST GLOBAL MEDICAL CENTER,2701 S BRISTOL ST,SANTA ANA,CA,ORANGE,92704,7147545454,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50748,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,SAN JOAQUIN,95337,2098253700,Acute Care Hospitals,Voluntary non-profit - Private,SAN JOAQUIN,40,7152.0,365.0,446.0,24555.0,4.0,104589.0,15514.0,25.0,7.0,51527.0,65834.0,10.2,715597.0
50755,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BLVD,SHERMAN OAKS,CA,LOS ANGELES,91403,8189817111,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50757,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,2,2,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,SAN DIEGO,92120,6192293172,Acute Care Hospitals,Proprietary,SAN DIEGO,38,23996.0,1184.0,1444.0,84421.0,3.0,434234.0,63062.0,22.0,8.0,66034.0,234203.0,7.9,3263431.0
50758,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1,2,2,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,SAN BERNARDINO,91763,9096258300,Acute Care Hospitals,Voluntary non-profit - Private,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50760,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,CONTRA COSTA,94531,9258136500,Acute Care Hospitals,Proprietary,CONTRA COSTA,8,8697.0,368.0,403.0,28361.0,3.0,116525.0,16487.0,17.0,6.0,80338.0,64530.0,6.4,1111339.0
50761,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1,3,2,PROVIDENCE TARZANA MEDICAL CENTER,18321 CLARK STREET,TARZANA,CA,LOS ANGELES,91356,8188810800,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50764,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1,3,2,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,SHASTA,96001,5302445454,Acute Care Hospitals,Proprietary,SHASTA,46,2847.0,90.0,86.0,13137.0,7.0,23105.0,3210.0,22.0,8.0,43661.0,2331.0,1.4,179804.0
50765,2.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,1,4,3,KAISER FOUNDATION HOSPITAL-MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,CA,RIVERSIDE,92555,9512516000,Acute Care Hospitals,Voluntary non-profit - Other,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50766,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,455 PLUMAS BLVD,YUBA CITY,CA,SUTTER,95991,5307495700,Acute Care Hospitals,Physician,SUTTER,52,992.0,37.0,48.0,9890.0,10.0,14946.0,2445.0,26.0,9.0,51827.0,9212.0,10.4,95847.0
50767,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2,4,3,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,CA,SOLANO,95688,7076244000,Acute Care Hospitals,Proprietary,SOLANO,49,4113.0,177.0,223.0,16816.0,4.0,47226.0,6570.0,18.0,6.0,67106.0,20778.0,5.3,431131.0
50769,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4,5,5,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,CA,ORANGE,92618,9497275000,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
50770,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4,4,3,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,MURRIETA,CA,RIVERSIDE,92563,9512904000,Acute Care Hospitals,Voluntary non-profit - Private,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50771,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,COAST PLAZA HOSPITAL,13100 STUDERBAKER ROAD,NORWALK,CA,LOS ANGELES,90650,3103560550,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50772,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,1,4,3,KAISER FOUNDATION HOSPITAL - ROSEVILLE,1600 EUREKA ROAD,ROSEVILLE,CA,PLACER,95661,9167844000,Acute Care Hospitals,Voluntary non-profit - Private,PLACER,32,3091.0,108.0,120.0,7803.0,2.0,33319.0,5830.0,15.0,7.0,75689.0,7401.0,2.2,371694.0
50773,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3,3,2,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,ALAMEDA,94578,5103576500,Acute Care Hospitals,Government - Hospital District or Authority,ALAMEDA,2,12315.0,521.0,619.0,24227.0,2.0,178422.0,21348.0,17.0,6.0,76996.0,135827.0,9.3,1610921.0
50775,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3,4,3,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,CA,RIVERSIDE,92592,9513312200,Acute Care Hospitals,Proprietary,RIVERSIDE,34,19465.0,939.0,1156.0,135290.0,6.0,372852.0,64968.0,27.0,10.0,56877.0,178975.0,8.5,2329271.0
50776,3.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,1,1,2,COLLEGE MEDICAL CENTER,2776 PACIFIC AVENUE,LONG BEACH,CA,LOS ANGELES,90806,5625951911,Acute Care Hospitals,Proprietary,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50777,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3,4,3,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,2500 MERCED STREET,SAN LEANDRO,CA,ALAMEDA,94577,5104541000,Acute Care Hospitals,Voluntary non-profit - Private,ALAMEDA,2,12315.0,521.0,619.0,24227.0,2.0,178422.0,21348.0,17.0,6.0,76996.0,135827.0,9.3,1610921.0
50778,1.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,2,4,3,LOMA LINDA UNIVERSITY CHILDREN'S HOSPITAL,11234 ANDERSON STREET SUITE A,LOMA LINDA,CA,SAN BERNARDINO,92354,9095588000,Acute Care Hospitals,Voluntary non-profit - Church,SAN BERNARDINO,37,19384.0,1149.0,1442.0,151879.0,7.0,331500.0,51928.0,26.0,9.0,51951.0,164389.0,8.6,2112619.0
50779,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4,4,3,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",1680 EAST 120TH STREET,LOS ANGELES,CA,LOS ANGELES,90059,4248356808,Acute Care Hospitals,Voluntary non-profit - Private,LOS ANGELES,20,76580.0,3745.0,4644.0,139369.0,1.0,1885666.0,204554.0,29.0,8.0,55686.0,1396883.0,15.0,10116705.0
50780,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVE,TUSTIN,CA,ORANGE,92780,7146197700,Acute Care Hospitals,Proprietary,ORANGE,31,20563.0,914.0,1225.0,28840.0,1.0,453081.0,61200.0,23.0,8.0,76061.0,322123.0,11.1,3145515.0
51303,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4,5,5,MAMMOTH HOSPITAL,85 SIERRA PARK ROAD PO BOX 660,MAMMOTH LAKES,CA,MONO,93546,7609343311,Critical Access Hospitals,Government - Hospital District or Authority,MONO,27,77.0,,,1158.0,8.0,2569.0,352.0,27.0,12.0,59181.0,1069.0,8.0,13997.0
51310,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4,5,4,FRANK R HOWARD MEMORIAL HOSPITAL,1 MARCELA DR,WILLITS,CA,MENDOCINO,95490,7074563031,Critical Access Hospitals,Voluntary non-profit - Church,MENDOCINO,24,1144.0,41.0,57.0,6574.0,7.0,13651.0,2172.0,26.0,11.0,42840.0,4614.0,5.6,87869.0
51316,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2,3,3,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,CA,SISKIYOU,96097,5308424121,Critical Access Hospitals,Voluntary non-profit - Other,SISKIYOU,48,721.0,19.0,,3791.0,8.0,5953.0,1016.0,24.0,11.0,38641.0,695.0,1.7,43628.0
51317,2.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3,3,3,ST HELENA HOSPITAL-CLEARLAKE,15630 18TH AVE - HWY 53,CLEARLAKE,CA,LAKE,95422,7079946486,Critical Access Hospitals,Voluntary non-profit - Church,LAKE,18,1287.0,31.0,27.0,5001.0,8.0,9141.0,1295.0,24.0,10.0,36333.0,1921.0,3.2,64184.0
51319,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2,4,4,MERCY MEDICAL CENTER MT SHASTA,914 PINE STREET,MOUNT SHASTA,CA,SISKIYOU,96067,5309266111,Critical Access Hospitals,Voluntary non-profit - Other,SISKIYOU,48,721.0,19.0,,3791.0,8.0,5953.0,1016.0,24.0,11.0,38641.0,695.0,1.7,43628.0
51320,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3,3,4,BANNER LASSEN MEDICAL CENTER,1800 SPRING RIDGE DRIVE,SUSANVILLE,CA,LASSEN,96130,5302522000,Critical Access Hospitals,Voluntary non-profit - Private,LASSEN,19,367.0,10.0,,10371.0,30.0,2209.0,391.0,15.0,7.0,49995.0,632.0,2.0,31749.0
51321,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,1,3,2,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY AVENUE,HEALDSBURG,CA,SONOMA,95448,7074316500,Critical Access Hospitals,Government - Hospital District or Authority,SONOMA,50,4392.0,136.0,159.0,18499.0,4.0,62706.0,8655.0,20.0,8.0,66949.0,27539.0,5.9,500292.0
51324,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3,4,4,NORTHERN INYO HOSPITAL,150 PIONEER LANE,BISHOP,CA,INYO,93514,7608735811,Critical Access Hospitals,Government - Hospital District or Authority,INYO,15,227.0,,,1999.0,11.0,2270.0,414.0,21.0,10.0,49267.0,488.0,2.8,18410.0
51325,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,3,2,3,MENDOCINO COAST DISTRICT HOSPITAL,700 RIVER DR,FORT BRAGG,CA,MENDOCINO,95437,7079611234,Critical Access Hospitals,Government - Hospital District or Authority,MENDOCINO,24,1144.0,41.0,57.0,6574.0,7.0,13651.0,2172.0,26.0,11.0,42840.0,4614.0,5.6,87869.0
51328,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3,5,4,TAHOE FOREST HOSPITAL,10121 PINE AVE,TRUCKEE,CA,NEVADA,96161,5305876011,Critical Access Hospitals,Government - Hospital District or Authority,NEVADA,30,1048.0,32.0,25.0,5277.0,5.0,11517.0,1844.0,20.0,10.0,57118.0,1431.0,1.5,98893.0
51329,3.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,3.0,3,3,3,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,LAKEPORT,CA,LAKE,95453,7072625000,Critical Access Hospitals,Voluntary non-profit - Private,LAKE,18,1287.0,31.0,27.0,5001.0,8.0,9141.0,1295.0,24.0,10.0,36333.0,1921.0,3.2,64184.0
51332,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3,3,4,MARK TWAIN MEDICAL CENTER,768 MOUNTAIN RANCH RD,SAN ANDREAS,CA,CALAVERAS,95249,2097542515,Critical Access Hospitals,Voluntary non-profit - Other,CALAVERAS,6,651.0,15.0,,979.0,2.0,4762.0,740.0,19.0,9.0,53321.0,448.0,1.0,44624.0
51334,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3,4,4,OJAI VALLEY COMMUNITY HOSPITAL,1306 MARICOPA HWY,OJAI,CA,VENTURA,93023,8056402280,Critical Access Hospitals,Voluntary non-profit - Private,VENTURA,57,6050.0,320.0,415.0,20325.0,2.0,114677.0,17221.0,22.0,8.0,74967.0,78629.0,10.1,846178.0
